,Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2211,01-04-2025,4,15734.3,12283.58,9220.48,9220.48,4139.15,4139.15
2212,01-04-2025,5,16304.63,11755.45,9630.68,9630.68,4455.0,4470.67
2213,01-04-2025,6,18016.95,12396.65,11010.4,11010.4,5137.5,5144.43
2214,01-04-2025,7,19836.88,12731.65,12101.4,12101.4,7177.93,7159.34
2215,01-04-2025,8,17586.1,9939.55,9313.16,9313.16,7467.39,7415.33
2216,01-04-2025,9,13361.9,13616.95,8782.58,8782.58,3728.47,3744.2
2217,01-04-2025,10,11506.48,18496.2,8289.85,8289.85,3236.65,3239.55
2218,01-04-2025,11,10844.33,27510.93,8839.07,8839.07,2500.38,2500.37
2219,01-04-2025,12,11500.08,31031.98,9923.01,9923.01,2370.18,2370.18
2220,01-04-2025,13,11236.18,32619.55,9728.5,9728.5,2058.87,2058.68
2221,01-04-2025,14,10872.55,34289.88,9620.5,9620.5,1964.41,1964.47
2222,01-04-2025,15,12632.88,31131.75,10976.98,10976.98,2307.44,2311.22
2223,01-04-2025,16,14450.13,28283.98,10904.87,10904.87,2726.17,2726.99
2224,01-04-2025,17,16348.8,18763.85,11448.14,11448.14,3719.33,3720.21
2225,01-04-2025,18,15818.95,10525.45,9188.93,9188.93,5346.63,5248.47
2226,01-04-2025,19,15615.55,7178.7,6921.37,6921.37,8867.3,8810.98
2227,01-04-2025,20,16784.4,5586.1,5586.1,5586.1,10000.0,10000.0
2228,01-04-2025,21,13821.43,5658.4,5658.4,5658.4,10000.0,10000.0
2229,01-04-2025,22,12671.53,6151.85,5701.02,5701.02,6838.76,6788.42
2230,01-04-2025,23,12216.18,5869.63,5437.18,5437.18,6573.71,6571.74
2231,01-04-2025,24,12706.6,6551.1,6055.56,6055.56,5964.55,5943.6
2256,02-04-2025,1,11427.05,9442.55,7502.28,7502.28,4635.57,4637.08
2257,02-04-2025,2,12395.58,11087.4,8497.33,8497.33,4480.81,4479.38
2258,02-04-2025,3,12295.9,12591.13,8575.95,8575.95,4139.54,4139.54
2259,02-04-2025,4,12041.8,12761.98,8305.03,8305.03,4104.38,4104.65
2260,02-04-2025,5,11702.5,11991.1,8023.1,8023.1,4066.25,4066.7
2261,02-04-2025,6,12617.75,11395.33,8876.23,8876.23,4431.88,4433.31
2262,02-04-2025,7,13934.75,10552.65,9678.4,9678.4,7396.88,7402.15
2263,02-04-2025,8,13113.95,12292.35,9993.19,9993.19,6212.64,6225.16
2264,02-04-2025,9,10289.73,18111.85,8869.93,8869.93,2840.51,2853.85
2265,02-04-2025,10,9037.3,22844.53,8000.65,8000.65,2350.19,2350.08
2266,02-04-2025,11,9749.85,28822.83,8323.7,8323.7,2365.21,2366.05
2267,02-04-2025,12,10031.4,32525.13,8407.48,8407.48,2354.39,2353.89
2268,02-04-2025,13,9792.35,33555.05,8170.48,8170.48,2137.48,2137.75
2269,02-04-2025,14,9471.73,34637.45,8313.68,8313.68,1874.12,1874.68
2270,02-04-2025,15,11258.88,32845.78,9995.88,9995.88,2383.88,2395.19
2271,02-04-2025,16,13082.05,29119.73,11180.28,11180.28,2886.9,2887.76
2272,02-04-2025,17,13945.85,23050.1,11933.6,11933.6,3236.04,3236.35
2273,02-04-2025,18,12698.15,15735.68,10159.23,10159.23,3586.57,3560.35
2274,02-04-2025,19,11575.7,8070.35,7000.38,7000.38,7440.37,7074.62
2275,02-04-2025,20,11855.9,3895.1,3895.09,3895.09,10000.0,10000.0
2276,02-04-2025,21,9587.3,4428.75,4428.75,4428.75,10000.0,10000.0
2277,02-04-2025,22,8894.5,6193.45,4915.25,4915.25,7332.27,7339.06
2278,02-04-2025,23,8478.08,6054.78,4927.07,4927.07,5602.31,5572.68
2279,02-04-2025,24,9040.23,6989.48,5655.61,5655.61,4898.71,4889.76
2280,03-04-2025,1,10110.45,8371.63,6506.28,6506.28,4601.42,4601.42
2281,03-04-2025,2,10560.4,9678.7,7073.3,7073.3,4416.0,4416.19
2282,03-04-2025,3,10062.43,11135.3,6835.88,6835.88,4038.2,4039.34
2283,03-04-2025,4,9611.85,11831.78,6550.73,6550.73,3773.87,3774.05
2284,03-04-2025,5,9349.98,11146.2,6264.83,6264.83,3802.08,3802.01
2285,03-04-2025,6,10418.75,10041.55,7084.78,7084.78,4408.67,4417.45
2286,03-04-2025,7,12240.2,10268.15,8450.0,8450.0,5848.77,5843.16
2287,03-04-2025,8,10420.55,12253.65,7901.95,7901.95,4188.28,4201.61
2288,03-04-2025,9,8138.38,19800.35,6642.98,6642.98,2731.8,2735.67
2289,03-04-2025,10,7190.58,23632.38,6075.1,6075.1,2472.28,2473.71
2290,03-04-2025,11,7079.08,29411.35,5953.5,5953.5,2050.16,2048.79
2291,03-04-2025,12,8137.08,33182.1,6689.76,6689.76,2099.34,2099.26
2292,03-04-2025,13,7759.98,33904.73,6628.09,6628.09,1937.17,1937.28
2293,03-04-2025,14,7171.25,35127.88,6000.4,6000.4,1735.98,1736.76
2294,03-04-2025,15,8373.78,32888.6,7323.08,7323.08,1969.67,1976.84
2295,03-04-2025,16,10334.85,28742.13,8902.43,8902.43,2614.95,2617.07
2296,03-04-2025,17,11596.38,23524.23,9878.91,9878.91,2958.04,2957.76
2297,03-04-2025,18,11072.4,15826.55,8847.81,8847.81,3357.87,3347.61
2298,03-04-2025,19,10433.1,8749.2,6813.84,6813.84,6274.93,5980.77
2299,03-04-2025,20,10211.88,4431.58,4267.57,4267.57,10000.0,10000.0
2300,03-04-2025,21,8041.58,5210.95,3992.37,3992.37,8706.92,8800.9
2301,03-04-2025,22,7560.28,6168.75,4041.7,4041.7,5630.25,5617.71
2302,03-04-2025,23,7693.6,6464.43,4559.23,4559.23,4807.25,4809.47
2303,03-04-2025,24,8300.55,7088.9,5124.9,5124.9,4747.18,4743.33
2304,04-04-2025,1,13545.85,7143.0,6311.45,6311.45,5623.88,5617.3
2305,04-04-2025,2,13713.7,8629.5,7356.23,7356.23,4864.74,4864.16
2306,04-04-2025,3,13009.45,10524.68,7275.05,7275.05,4103.24,4105.11
2307,04-04-2025,4,12570.05,11626.1,7126.25,7126.25,3773.97,3774.09
2308,04-04-2025,5,12723.2,10747.3,6860.25,6860.25,3948.65,3945.06
2309,04-04-2025,6,13944.63,9420.9,7724.53,7724.53,5002.94,5002.79
2310,04-04-2025,7,17202.0,8955.68,8819.25,8819.25,9550.15,9568.3
2311,04-04-2025,8,14557.1,11198.88,8893.5,8893.5,5604.91,5527.27
2312,04-04-2025,9,11959.2,19696.5,8404.9,8404.9,3034.89,3037.09
2313,04-04-2025,10,11355.4,24439.28,8179.38,8179.38,2915.29,2915.34
2314,04-04-2025,11,10460.15,29371.58,8280.1,8280.1,2488.47,2487.27
2315,04-04-2025,12,10327.85,32963.23,8616.64,8616.64,2286.32,2285.94
2316,04-04-2025,13,10242.55,33753.58,8515.58,8515.58,2175.01,2175.24
2317,04-04-2025,14,10140.58,35016.98,8641.95,8641.95,2023.88,2025.16
2318,04-04-2025,15,11875.18,32433.23,9606.36,9606.36,2519.25,2518.82
2319,04-04-2025,16,14299.75,27773.13,10668.96,10668.96,2945.1,2949.09
2320,04-04-2025,17,16548.35,24067.13,12029.33,12029.33,3339.99,3342.35
2321,04-04-2025,18,15439.08,15431.23,10330.16,10330.16,3794.01,3772.95
2322,04-04-2025,19,13774.0,8247.58,6637.8,6637.8,7037.06,6841.09
2323,04-04-2025,20,13774.13,3561.78,3411.77,3411.77,10000.0,10000.0
2324,04-04-2025,21,11156.6,4408.3,4150.1,4150.1,9977.29,9977.19
2325,04-04-2025,22,10430.95,5344.4,4076.88,4076.88,6740.19,6720.13
2326,04-04-2025,23,10993.93,5644.85,4636.58,4636.58,7150.01,7160.12
2327,04-04-2025,24,11028.75,5390.43,4460.63,4460.63,7480.83,7488.3
2328,05-04-2025,1,9939.88,7184.3,4593.95,4593.95,4277.08,4276.49
2329,05-04-2025,2,10144.95,8509.13,4990.08,4990.08,3959.4,3958.71
2330,05-04-2025,3,9607.48,10281.2,4798.28,4798.28,3680.6,3681.24
2331,05-04-2025,4,9265.25,11257.2,4570.6,4570.6,3536.03,3535.85
2332,05-04-2025,5,9362.93,10223.0,4587.53,4587.53,3616.62,3618.15
2333,05-04-2025,6,10793.63,10406.7,5717.5,5717.5,3880.29,3889.85
2334,05-04-2025,7,13634.55,8918.65,7466.88,7466.88,6065.77,6063.26
2335,05-04-2025,8,11286.35,12790.1,7219.52,7219.52,3837.3,3834.6
2336,05-04-2025,9,9857.48,21840.08,6960.78,6960.78,2682.76,2678.24
2337,05-04-2025,10,9313.25,26776.23,8040.48,8040.48,2462.03,2461.48
2338,05-04-2025,11,9065.73,32077.63,7893.0,7893.0,2098.74,2099.28
2339,05-04-2025,12,9080.83,35534.93,7973.23,7973.23,2029.29,2028.96
2340,05-04-2025,13,9215.5,36722.85,8080.35,8080.35,1882.47,1882.53
2341,05-04-2025,14,10264.4,38125.65,8839.53,8839.53,1928.23,1930.64
2342,05-04-2025,15,10877.53,34257.2,9480.4,9480.4,2338.33,2338.23
2343,05-04-2025,16,12189.23,29904.38,9601.45,9601.45,2627.84,2628.49
2344,05-04-2025,17,13771.55,25245.13,10184.88,10184.88,2969.45,2969.12
2345,05-04-2025,18,13212.8,16309.73,8713.31,8713.31,3500.1,3501.53
2346,05-04-2025,19,12421.45,10293.9,7538.6,7538.6,5687.77,5543.53
2347,05-04-2025,20,12305.93,5863.35,5635.25,5635.25,9977.36,9977.47
2348,05-04-2025,21,9564.98,6613.28,4515.36,4515.36,5540.02,5544.06
2349,05-04-2025,22,9253.78,7780.8,4936.64,4936.64,4930.18,4924.83
2350,05-04-2025,23,9519.58,7617.88,4537.91,4537.91,4595.55,4592.79
2351,05-04-2025,24,10128.35,7227.43,4827.35,4827.35,4997.0,4996.99
2352,06-04-2025,1,13151.35,7285.58,5718.12,5718.12,4999.51,4999.51
2353,06-04-2025,2,13479.03,8190.1,5920.45,5920.45,4828.92,4829.9
2354,06-04-2025,3,13056.58,9658.55,5693.3,5693.3,4112.73,4114.52
2355,06-04-2025,4,12421.5,10460.95,5406.15,5406.15,3977.12,3977.32
2356,06-04-2025,5,12209.6,9790.5,5151.88,5151.88,3987.95,3987.86
2357,06-04-2025,6,13021.93,9810.9,6249.0,6249.0,4297.47,4298.54
2358,06-04-2025,7,14313.43,10797.98,8188.05,8188.05,4679.94,4675.31
2359,06-04-2025,8,12875.4,15350.7,7442.33,7442.33,3451.75,3456.14
2360,06-04-2025,9,11072.85,24558.85,8298.98,8298.98,2592.57,2578.94
2361,06-04-2025,10,8970.98,30251.4,8133.8,8133.8,1391.39,1405.11
2362,06-04-2025,11,8644.0,36370.78,7820.5,7820.5,1199.26,1199.27
2363,06-04-2025,12,9192.9,40530.13,8365.1,8365.1,1199.48,1199.48
2364,06-04-2025,13,9267.7,42005.73,8139.9,8139.9,1199.32,1199.32
2365,06-04-2025,14,9213.4,42399.43,7985.6,7985.6,1199.19,1199.19
2366,06-04-2025,15,9668.43,37941.53,8505.3,8505.3,1402.59,1402.7
2367,06-04-2025,16,10803.78,33123.55,9559.43,9559.43,2104.44,2107.22
2368,06-04-2025,17,12444.63,28123.28,10231.02,10231.02,2498.81,2490.07
2369,06-04-2025,18,12183.35,18483.93,7531.18,7531.18,3119.64,3111.88
2370,06-04-2025,19,11633.68,12437.83,6514.55,6514.55,4034.13,4028.78
2371,06-04-2025,20,12858.25,8232.88,6062.11,6062.11,5819.92,5823.14
2372,06-04-2025,21,11364.28,8500.3,5672.08,5672.08,4856.46,4860.29
2373,06-04-2025,22,10182.33,9039.65,5135.18,5135.18,4197.52,4202.56
2374,06-04-2025,23,10724.48,8702.23,4877.88,4877.88,4001.64,3998.66
2375,06-04-2025,24,11576.88,7808.48,4960.08,4960.08,4555.44,4555.4
2376,07-04-2025,1,14172.93,4974.28,4974.28,4974.28,10000.0,10000.0
2377,07-04-2025,2,14237.13,5986.98,5708.14,5708.14,8304.92,8246.57
2378,07-04-2025,3,13511.6,7351.1,5706.98,5706.98,4778.55,4781.36
2379,07-04-2025,4,12947.93,8190.83,5408.68,5408.68,4206.97,4208.5
2380,07-04-2025,5,12725.63,7446.38,5143.83,5143.83,4335.17,4334.52
2381,07-04-2025,6,14279.7,6988.03,6057.49,6057.49,6150.07,6177.13
2382,07-04-2025,7,15559.7,8005.48,7277.35,7277.35,6940.3,6879.0
2383,07-04-2025,8,14073.0,12719.63,8238.8,8238.8,3772.79,3778.22
2384,07-04-2025,9,12052.18,20600.0,8022.62,8022.62,2793.3,2788.68
2385,07-04-2025,10,10711.05,25173.98,8555.1,8555.1,2430.83,2432.08
2386,07-04-2025,11,10574.28,30653.08,8547.23,8547.23,2197.45,2196.45
2387,07-04-2025,12,11034.18,34070.5,9200.35,9200.35,2197.01,2196.84
2388,07-04-2025,13,11419.73,35569.53,9527.55,9527.55,2144.27,2144.34
2389,07-04-2025,14,12385.3,38168.23,10548.75,10548.75,2063.96,2064.31
2390,07-04-2025,15,12833.3,33068.33,10725.04,10725.04,2446.79,2446.41
2391,07-04-2025,16,14596.9,29059.05,10261.73,10261.73,2712.26,2714.25
2392,07-04-2025,17,16635.28,23697.4,10883.2,10883.2,3072.3,3070.14
2393,07-04-2025,18,16731.98,14655.5,9373.82,9373.82,3795.32,3773.53
2394,07-04-2025,19,17081.33,7232.45,6484.52,6484.52,7725.26,7307.6
2395,07-04-2025,20,18620.25,3701.1,3701.09,3701.09,10000.0,10000.0
2396,07-04-2025,21,16461.48,4210.15,4210.15,4210.15,10000.0,10000.0
2397,07-04-2025,22,15226.13,5060.83,4971.12,4971.12,9874.84,9867.9
2398,07-04-2025,23,14697.0,4725.03,4669.23,4669.23,9874.94,9858.43
2399,07-04-2025,24,15315.38,4063.1,4063.09,4063.09,10000.0,10000.0
2400,08-04-2025,1,12431.48,6470.28,4386.18,4386.18,6679.5,6676.63
2401,08-04-2025,2,12851.93,8617.75,5669.53,5669.53,4862.79,4790.58
2402,08-04-2025,3,13161.68,9535.15,6500.51,6500.51,4235.51,4235.41
2403,08-04-2025,4,12774.45,10632.7,6285.88,6285.88,4053.25,4053.38
2404,08-04-2025,5,12312.03,9736.68,5969.9,5969.9,4006.52,4006.55
2405,08-04-2025,6,13008.18,8092.85,6309.37,6309.37,4873.42,4882.64
2406,08-04-2025,7,15325.98,8234.03,7607.37,7607.37,8000.1,7944.03
2407,08-04-2025,8,13910.68,12941.93,8473.87,8473.87,3945.71,3957.38
2408,08-04-2025,9,12000.55,21677.1,7984.15,7984.15,2899.0,2898.93
2409,08-04-2025,10,11263.1,25731.08,8004.76,8004.76,2771.8,2772.14
2410,08-04-2025,11,10724.7,32038.33,9137.3,9137.3,2404.53,2402.92
2411,08-04-2025,12,10866.5,36120.85,9436.7,9436.7,2215.09,2215.32
2412,08-04-2025,13,10819.68,37672.43,9368.36,9368.36,2102.72,2102.45
2413,08-04-2025,14,11752.38,39181.88,10331.98,10331.98,2121.78,2121.9
2414,08-04-2025,15,12806.53,35177.73,11159.81,11159.81,2397.66,2398.96
2415,08-04-2025,16,14964.88,30211.0,11076.21,11076.21,2731.24,2731.95
2416,08-04-2025,17,16978.0,25445.5,11881.84,11881.84,3095.51,3094.96
2417,08-04-2025,18,15764.7,16408.75,9887.13,9887.13,3657.5,3637.25
2418,08-04-2025,19,14774.23,8461.83,7281.07,7281.07,7402.49,7112.08
2419,08-04-2025,20,16652.85,5009.28,5009.27,5009.27,10000.0,10000.0
2420,08-04-2025,21,13788.08,5228.28,5228.28,5228.28,10000.0,10000.0
2421,08-04-2025,22,13372.8,6690.83,5305.28,5305.28,9187.13,9234.02
2422,08-04-2025,23,13997.15,5847.98,5467.46,5467.46,9716.56,9704.3
2423,08-04-2025,24,14943.2,5026.93,5026.92,5026.92,10000.0,10000.0
2424,09-04-2025,1,15387.68,5936.05,5882.78,5882.78,9949.82,9949.09
2425,09-04-2025,2,15023.3,6529.35,6007.13,6007.13,7254.37,7255.27
2426,09-04-2025,3,14955.3,6804.33,6099.58,6099.58,5960.95,5951.27
2427,09-04-2025,4,14498.5,7332.03,6298.09,6298.09,5000.04,5000.04
2428,09-04-2025,5,13965.88,7104.93,5917.19,5917.19,4999.65,4999.65
2429,09-04-2025,6,14870.65,6088.55,5782.73,5782.73,8639.98,8602.92
2430,09-04-2025,7,16224.93,5974.13,5880.23,5880.23,9777.69,9718.48
2431,09-04-2025,8,14088.7,12106.35,8185.7,8185.7,4109.22,4119.26
2432,09-04-2025,9,11566.13,19783.68,7419.08,7419.08,2938.85,2939.75
2433,09-04-2025,10,10562.33,23608.28,7201.1,7201.1,2769.51,2769.6
2434,09-04-2025,11,10353.23,28744.25,8388.3,8388.3,2464.17,2463.08
2435,09-04-2025,12,10415.63,32879.1,8939.55,8939.55,2017.97,2018.08
2436,09-04-2025,13,10825.23,35179.2,9378.7,9378.7,2013.18,2013.25
2437,09-04-2025,14,11616.93,36080.45,10228.6,10228.6,1944.52,1947.47
2438,09-04-2025,15,13024.98,32336.43,10580.15,10580.15,2555.0,2552.68
2439,09-04-2025,16,16138.73,28178.68,11540.95,11540.95,2961.16,2966.01
2440,09-04-2025,17,17446.25,24056.43,12406.71,12406.71,3343.42,3344.36
2441,09-04-2025,18,15967.78,13509.0,9783.64,9783.64,4010.08,3980.98
2442,09-04-2025,19,16535.03,7619.23,7006.7,7006.7,8353.92,8051.55
2443,09-04-2025,20,21798.55,4421.8,4421.8,4421.8,10000.0,10000.0
2444,09-04-2025,21,19125.78,4247.75,4247.74,4247.74,10000.0,10000.0
2445,09-04-2025,22,17917.13,4935.95,4935.95,4935.95,10000.0,10000.0
2446,09-04-2025,23,17941.8,4959.4,4959.39,4959.39,10000.0,10000.0
2447,09-04-2025,24,19236.73,4568.45,4568.45,4568.45,10000.0,10000.0
2448,10-04-2025,1,22284.75,6042.38,6042.37,6042.37,10000.0,10000.0
2449,10-04-2025,2,16880.68,6365.2,6365.2,6365.2,10000.0,10000.0
2450,10-04-2025,3,15667.9,6961.68,6824.95,6824.95,9819.16,9818.41
2451,10-04-2025,4,15060.0,7525.68,6646.55,6646.55,5849.6,5846.62
2452,10-04-2025,5,14930.35,7041.28,6349.02,6349.02,6607.5,6605.78
2453,10-04-2025,6,14372.13,6255.88,5725.55,5725.55,7949.97,8125.11
2454,10-04-2025,7,18272.4,6385.1,6385.09,6385.09,10000.0,10000.0
2455,10-04-2025,8,14655.5,10803.83,7809.65,7809.65,5027.9,4987.99
2456,10-04-2025,9,12297.4,19290.88,7899.68,7899.68,3180.5,3182.82
2457,10-04-2025,10,11459.53,22542.85,7556.73,7556.73,2850.03,2850.14
2458,10-04-2025,11,10620.75,28394.2,7942.28,7942.28,2505.21,2505.06
2459,10-04-2025,12,11136.98,35055.83,9480.75,9480.75,1988.58,1990.93
2460,10-04-2025,13,12061.63,37713.53,10309.3,10309.3,2124.29,2124.75
2461,10-04-2025,14,12797.23,37757.83,11024.18,11024.18,2164.92,2168.73
2462,10-04-2025,15,14221.58,32669.78,10584.12,10584.12,2722.48,2719.35
2463,10-04-2025,16,17520.58,29068.63,11373.58,11373.58,3044.03,3047.72
2464,10-04-2025,17,18977.1,22060.88,11524.73,11524.73,3458.26,3456.63
2465,10-04-2025,18,18095.08,11667.03,8524.75,8524.75,4307.41,4260.87
2466,10-04-2025,19,21369.75,7074.83,6437.55,6437.55,8924.83,8831.11
2467,10-04-2025,20,28069.55,3101.2,2951.19,2951.19,10000.0,10000.0
2468,10-04-2025,21,24669.23,3116.63,2966.62,2966.62,10000.0,10000.0
2469,10-04-2025,22,23840.35,3637.98,3487.97,3487.97,10000.0,10000.0
2470,10-04-2025,23,25658.25,3230.98,3080.97,3080.97,10000.0,10000.0
2471,10-04-2025,24,25144.28,2999.83,2849.83,2849.83,10000.0,10000.0
2472,11-04-2025,1,15488.58,5696.58,5696.57,5696.57,10000.0,10000.0
2473,11-04-2025,2,13610.88,6308.08,6193.08,6193.08,9954.71,9953.37
2474,11-04-2025,3,13659.45,8737.08,6935.7,6935.7,5429.05,5424.3
2475,11-04-2025,4,13476.85,10131.1,7010.6,7010.6,4438.39,4438.42
2476,11-04-2025,5,13246.33,9334.5,6683.3,6683.3,4485.56,4484.4
2477,11-04-2025,6,14476.05,9357.33,7571.08,7571.08,5957.75,5979.08
2478,11-04-2025,7,16447.65,9488.38,9026.2,9026.2,9727.19,9726.11
2479,11-04-2025,8,13791.73,14371.83,8673.25,8673.25,3943.34,3951.13
2480,11-04-2025,9,11651.68,21476.98,7899.93,7899.93,2896.53,2897.08
2481,11-04-2025,10,10028.43,26170.63,8300.65,8300.65,2505.28,2505.38
2482,11-04-2025,11,10051.23,30840.55,8634.0,8634.0,1936.93,1933.97
2483,11-04-2025,12,10413.95,34879.75,8930.55,8930.55,1975.04,1975.6
2484,11-04-2025,13,11125.03,36450.28,9548.68,9548.68,2097.84,2097.93
2485,11-04-2025,14,11680.18,36106.45,10085.71,10085.71,2165.62,2167.01
2486,11-04-2025,15,13233.98,31900.35,9799.24,9799.24,2695.26,2695.93
2487,11-04-2025,16,15969.48,27894.53,10923.93,10923.93,3139.26,3144.4
2488,11-04-2025,17,17151.28,22649.4,11567.41,11567.41,3384.41,3384.91
2489,11-04-2025,18,15749.48,13642.68,9053.78,9053.78,3898.96,3882.58
2490,11-04-2025,19,17530.2,7563.83,6529.43,6529.43,7775.49,7513.2
2491,11-04-2025,20,21486.95,3455.48,3455.47,3455.47,10000.0,10000.0
2492,11-04-2025,21,19051.5,3479.4,3479.39,3479.39,10000.0,10000.0
2493,11-04-2025,22,19685.15,3802.8,3802.79,3802.79,10000.0,10000.0
2494,11-04-2025,23,21402.38,3458.7,3458.7,3458.7,10000.0,10000.0
2495,11-04-2025,24,21479.48,3554.3,3554.3,3554.3,10000.0,10000.0
2496,12-04-2025,1,11876.3,8671.93,5802.0,5802.0,4975.19,4976.97
2497,12-04-2025,2,11571.93,9973.35,5812.88,5812.88,4197.78,4199.84
2498,12-04-2025,3,11446.05,11379.1,5838.04,5838.04,3760.6,3760.66
2499,12-04-2025,4,11313.78,12487.83,6059.25,6059.25,3668.37,3668.11
2500,12-04-2025,5,11435.4,11889.85,5997.33,5997.33,3720.73,3720.37
2501,12-04-2025,6,11626.7,12304.7,5951.15,5951.15,3732.83,3732.48
2502,12-04-2025,7,13079.85,14229.18,7930.4,7930.4,4150.52,4145.38
2503,12-04-2025,8,11299.83,16603.58,7344.2,7344.2,3182.35,3190.47
2504,12-04-2025,9,8743.98,23563.25,5658.47,5658.47,1990.84,1996.85
2505,12-04-2025,10,7071.68,27848.3,5412.63,5412.63,1540.71,1543.92
2506,12-04-2025,11,6758.08,33272.43,5435.95,5435.95,1380.74,1380.0
2507,12-04-2025,12,7289.15,37351.63,5512.98,5512.98,1439.63,1439.82
2508,12-04-2025,13,7320.35,38061.1,5637.13,5637.13,1410.73,1410.73
2509,12-04-2025,14,7367.53,36993.08,5744.63,5744.63,1420.14,1420.24
2510,12-04-2025,15,8575.35,33247.1,6778.45,6778.45,1648.57,1648.59
2511,12-04-2025,16,10766.68,29573.53,7988.13,7988.13,1875.31,1880.23
2512,12-04-2025,17,12318.53,24935.68,8575.2,8575.2,2467.12,2461.92
2513,12-04-2025,18,12538.6,18002.45,7669.0,7669.0,3180.49,3176.94
2514,12-04-2025,19,11941.23,12913.58,7227.18,7227.18,3770.66,3759.86
2515,12-04-2025,20,12539.68,8155.98,6054.25,6054.25,5725.23,5721.18
2516,12-04-2025,21,10990.53,7513.2,5208.25,5208.25,5207.62,5206.22
2517,12-04-2025,22,11035.78,6970.58,4990.43,4990.43,5399.49,5396.9
2518,12-04-2025,23,11320.25,6601.08,4863.05,4863.05,6159.79,6142.18
2519,12-04-2025,24,11513.85,6514.95,5088.7,5088.7,6643.02,6640.54
2520,13-04-2025,1,12340.28,8285.78,6215.22,6215.22,4838.31,4839.4
2521,13-04-2025,2,12534.03,8777.0,6436.4,6436.4,4794.39,4793.86
2522,13-04-2025,3,12156.4,10168.35,6266.61,6266.61,4349.65,4349.98
2523,13-04-2025,4,11403.7,11666.2,5855.23,5855.23,4027.73,4027.94
2524,13-04-2025,5,11111.88,11790.78,5739.48,5739.48,3990.76,3990.57
2525,13-04-2025,6,11499.63,11884.75,5719.58,5719.58,3998.03,3998.06
2526,13-04-2025,7,11903.78,12373.48,7241.75,7241.75,3989.43,3989.58
2527,13-04-2025,8,9344.0,17585.45,6018.73,6018.73,3188.05,3195.23
2528,13-04-2025,9,6984.55,26620.15,5839.32,5839.32,1585.07,1599.31
2529,13-04-2025,10,5904.88,31476.9,5090.87,5090.87,730.93,734.64
2530,13-04-2025,11,5552.35,37705.58,4858.99,4858.99,300.92,300.92
2531,13-04-2025,12,5854.05,42374.28,5129.37,5129.37,300.98,300.97
2532,13-04-2025,13,5697.03,44079.23,5019.36,5019.36,300.9,300.9
2533,13-04-2025,14,5736.38,44209.95,5059.85,5059.85,300.9,300.9
2534,13-04-2025,15,6598.45,39793.25,5815.89,5815.89,702.93,716.05
2535,13-04-2025,16,8760.2,34472.0,7278.85,7278.85,1511.45,1517.3
2536,13-04-2025,17,9395.35,28877.75,7657.75,7657.75,2045.66,2044.85
2537,13-04-2025,18,9643.83,19355.88,6510.6,6510.6,2623.02,2616.23
2538,13-04-2025,19,9933.75,12781.8,5962.09,5962.09,3507.16,3508.63
2539,13-04-2025,20,10770.88,9022.13,5937.05,5937.05,4722.77,4720.36
2540,13-04-2025,21,9729.38,8258.68,5208.83,5208.83,4599.31,4589.28
2541,13-04-2025,22,9945.63,8543.45,5196.13,5196.13,4479.47,4478.74
2542,13-04-2025,23,10197.63,8747.03,4894.09,4894.09,4369.8,4377.69
2543,13-04-2025,24,10662.98,7944.93,4812.59,4812.59,4877.2,4876.87
2544,14-04-2025,1,13243.58,8931.5,6941.7,6941.7,4978.02,4978.32
2545,14-04-2025,2,12572.25,9636.13,6708.03,6708.03,4443.3,4444.62
2546,14-04-2025,3,11866.65,10243.55,6508.93,6508.93,4180.43,4181.32
2547,14-04-2025,4,11306.45,10738.28,5985.85,5985.85,4058.68,4059.7
2548,14-04-2025,5,11173.5,10160.7,5768.72,5768.72,4008.92,4008.98
2549,14-04-2025,6,11451.15,10572.1,6239.38,6239.38,4161.47,4161.5
2550,14-04-2025,7,13215.7,12455.2,8104.4,8104.4,4555.48,4543.41
2551,14-04-2025,8,10225.3,16102.95,6703.3,6703.3,3272.15,3281.21
2552,14-04-2025,9,8013.2,24776.08,6573.94,6573.94,2061.41,2059.57
2553,14-04-2025,10,7447.25,27939.25,6130.18,6130.18,1237.34,1241.72
2554,14-04-2025,11,6537.88,33680.4,5416.44,5416.44,700.09,703.83
2555,14-04-2025,12,6999.08,38191.0,5785.6,5785.6,967.82,968.27
2556,14-04-2025,13,6856.18,40226.65,5695.48,5695.48,899.69,899.69
2557,14-04-2025,14,6910.28,41711.6,5839.13,5839.13,924.57,925.63
2558,14-04-2025,15,8247.28,38751.98,6952.38,6952.38,1436.73,1454.74
2559,14-04-2025,16,10978.35,33186.98,9135.05,9135.05,2037.75,2053.11
2560,14-04-2025,17,12890.75,25732.4,9059.57,9059.57,2923.86,2924.66
2561,14-04-2025,18,12930.33,16075.58,7976.83,7976.83,3513.42,3501.7
2562,14-04-2025,19,13871.93,9413.33,7403.6,7403.6,6117.23,6065.81
2563,14-04-2025,20,16338.08,6404.58,6404.57,6404.57,10000.0,10000.0
2564,14-04-2025,21,14252.8,6487.4,6487.39,6487.39,10000.0,10000.0
2565,14-04-2025,22,14650.0,6967.48,6967.47,6967.47,10000.0,10000.0
